Point_ID,Coarse,Clay,Sand,Silt,pH_CaCl2,pH_H20,EC,OC,CaCO3,P,N,K,LC,LU,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC0_Desc,LC1_Desc,LU1_Desc,x,y
"33902330",,,,,4.20,4.85,9.30,44.50,"1",6.80,3.60,110.60,C10,U120,FR,FRI,FRI1,FRI15,Woodland,Broadleaved woodland,Forestry,-1.5198596100,43.4336216700
"33902770",,,,,5.90,6.27,7.35,20.40,"0",34.30,2.10,116.10,B55,U111,FR,FRG,FRG0,FRG01,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),-2.3764164100,47.3409307100
"33902834",,,,,5.70,5.99,21.90,26.10,"0",31.20,2.60,219.90,B55,U111,FR,FRH,FRH0,FRH04,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),-2.5149864600,47.9075955700
"33903184",,,,,4.30,4.43,100.00,49.00,"0",34.70,6.20,174.50,E20,U111,UK,UKK,UKK2,UKK23,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-3.3475702100,50.9993529600
"33903194",,,,,4.40,4.55,134.60,55.80,"0",71.80,6.60,388.60,E20,U111,UK,UKK,UKK2,UKK23,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-3.3733928400,51.0875120200
"33903630",,,,,3.50,4.38,32.70,483.20,"0",74.70,15.70,409.70,H12,U420,UK,UKM,UKM9,UKM92,Wetlands,Peatbogs,Semi-natural and natural areas not in use,-4.6309175700,54.9216025300
"33903662","18","12","44","44",5.10,5.45,57.70,36.80,"1",18.80,3.90,148.70,C33,U362,UK,UKM,UKM9,UKM94,Woodland,Other mixed woodland,Sport,-4.7345679400,55.2022417300
"33903752",,,,,3.80,4.34,18.23,244.70,"0",33.40,16.10,45.40,E10,U420,UK,UKM,UKM6,UKM63,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,-5.0356008400,55.9909537000
"33903796","9","9","41","51",4.10,4.17,81.30,36.10,"0",25.80,4.30,121.70,E20,U111,UK,UKM,UKM6,UKM63,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-5.1881022000,56.3762252300
"33921926","26","24","22","55",7.30,7.73,18.19,43.70,"430",0.00,3.40,176.20,C22,U120,ES,ES5,ES52,ES523,Woodland,Pine dominated coniferous woodland,Forestry,-0.8347888500,39.8296341700
"33921954","32","21","36","43",7.10,7.28,38.10,23.90,"397",6.70,2.80,347.10,C23,U420,ES,ES2,ES24,ES242,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,-0.8772846800,40.0802340500
"33921966","61","26","37","36",7.50,7.85,18.39,24.50,"307",16.90,2.00,397.40,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8956377900,40.1876043800
"33921980","11","24","42","34",7.70,8.18,12.82,3.70,"105",0.00,1.00,145.40,E30,U111,ES,ES2,ES24,ES242,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),-0.9171573800,40.3128474400
"33922016","43","22","50","28",7.20,7.73,14.52,13.00,"178",27.20,1.60,171.40,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.9730314400,40.6347912200
"33922020","38","21","45","34",7.60,7.95,17.16,17.50,"330",10.70,1.60,146.00,F40,U112,ES,ES2,ES24,ES242,Bareland,Other bare soil,Fallow land,-0.9792879400,40.6705530500
"33922034","54","17","24","59",7.20,7.33,20.10,117.60,"68",19.30,10.80,669.90,D20,U420,ES,ES2,ES24,ES242,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,-1.0012624400,40.7957042200
"33922038","33","34","27","38",7.50,7.95,21.80,12.10,"125",18.70,1.30,454.60,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.0075628800,40.8314573700
"33922196",,,,,7.50,7.90,27.90,19.40,"256",29.80,2.10,292.70,B11,U111,ES,ES2,ES24,ES243,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-1.2645045800,42.2421906700
"33922200",,,,,7.50,8.01,25.70,14.10,"368",24.80,1.50,205.60,B13,U111,ES,ES2,ES24,ES243,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.2712199900,42.2778676500
"33922242",,,,,7.30,7.87,14.67,16.10,"381",14.80,1.80,254.40,B13,U111,ES,ES2,ES22,ES220,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.3423829200,42.6523655000
"33922836",,,,,3.40,4.08,17.38,193.10,"0",44.20,11.50,37.40,C10,U120,FR,FRH,FRH0,FRH04,Woodland,Broadleaved woodland,Forestry,-2.4929387700,47.9283325300
"33923286",,,,,4.90,5.24,71.80,28.00,"2",25.40,3.40,79.90,E20,U111,UK,UKL,UKL2,UKL24,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-3.5881852400,51.9014548200
"33923340","23","1","90","9",3.10,3.70,74.00,494.70,"0",120.90,20.30,297.00,E20,U420,UK,UKL,UKL1,UKL14,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,-3.7358654300,52.3768970700
"33923826","36","6","63","30",3.50,3.78,48.00,107.20,"1",26.10,6.40,67.30,C21,U120,UK,UKM,UKM6,UKM63,Woodland,Spruce dominated coniferous woodland,Forestry,-5.2622704300,56.6425925900
"33923916",,,,,3.90,4.69,16.59,96.90,"1",14.40,5.30,109.30,D20,U111,UK,UKM,UKM6,UKM61,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),-5.5904780900,57.4297525300
"33941874",,,,,7.10,7.34,39.10,42.30,"177",117.10,5.10,478.90,B77,U111,ES,ES5,ES52,ES523,Cropland,Other citrus fruit,Agriculture (excluding fallow land and kitchen gardens),-0.7341547800,39.3665260900
"33941950","20","36","24","41",7.50,7.80,27.60,24.00,"184",16.00,1.90,161.50,B11,U111,ES,ES2,ES24,ES242,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-0.8480387000,40.0470219700
"33941964","59","30","36","34",7.60,8.05,18.47,15.30,"302",16.10,1.30,237.40,B11,U111,ES,ES2,ES24,ES242,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-0.8693820600,40.1722983900
"33941968","40","23","48","29",7.70,8.13,14.67,9.90,"266",12.50,1.10,154.50,E30,U111,ES,ES2,ES24,ES242,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),-0.8755013400,40.2080872400
"33941982","57","15","55","31",6.50,6.85,6.33,12.20,"0",0.00,1.20,114.90,C33,U420,ES,ES2,ES24,ES242,Woodland,Other mixed woodland,Semi-natural and natural areas not in use,-0.8969933800,40.3333327700
"33942012","19","32","25","43",7.80,8.08,64.40,11.90,"144",8.10,0.90,92.60,B11,U111,ES,ES2,ES24,ES242,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-0.9434414900,40.6016356600
"33942018","38","37","23","40",7.40,7.86,20.80,21.00,"289",79.70,2.30,1024.70,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.9527961000,40.6552831500
"33942022","14","23","49","28",7.00,7.31,18.62,8.90,"1",47.40,1.10,336.30,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.9590446300,40.6910457300
"33942048","32","19","33","48",4.00,4.46,3.67,37.60,"0",10.30,2.30,50.30,D20,U120,ES,ES2,ES24,ES242,Shrubland,Shrubland without tree cover,Forestry,-0.9998979100,40.9234555500
"33942054","40","14","48","39",4.70,4.97,23.70,31.30,"0",44.50,2.70,202.30,D10,U420,ES,ES2,ES24,ES242,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,-1.0093845100,40.9770770700
"33942180",,,,,7.50,7.76,47.10,15.20,"407",50.10,2.00,308.20,B11,U111,ES,ES2,ES24,ES243,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-1.2138518300,42.1021469400
"33942216",,,,,7.60,7.94,28.90,16.10,"412",21.00,1.60,160.90,B13,U111,ES,ES2,ES24,ES243,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.2741677100,42.4232565100
"33942840",,,,,5.90,6.10,52.20,24.90,"1",80.20,3.10,409.90,B32,U111,FR,FRH,FRH0,FRH04,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),-2.4752580700,47.9667684400
"33942904",,,,,5.70,6.02,26.60,44.40,"0",116.60,4.50,333.30,E20,U111,FR,FRH,FRH0,FRH01,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-2.6176088600,48.5330634900
"33943296",,,,,4.10,4.25,76.80,48.60,"0",56.10,5.80,144.50,E20,U111,UK,UKL,UKL2,UKL24,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-3.5865570500,51.9928614000
"33943818","83","4","71","26",4.50,4.85,11.84,15.00,"1",8.10,1.30,15.70,C23,U120,UK,UKM,UKM6,UKM63,Woodland,Other coniferous woodland,Forestry,-5.2020172200,56.5763682300
"33961764",,,,,7.60,7.71,405.00,12.00,"655",0.00,1.40,215.40,D20,U420,ES,ES5,ES52,ES521,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,-0.5524615900,38.3828060100
"33961792",,,,,7.50,8.04,32.50,14.50,"458",5.20,1.30,278.80,F40,U112,ES,ES5,ES52,ES521,Bareland,Other bare soil,Fallow land,-0.5922537600,38.6340026900
"33961828",,,,,7.50,8.28,19.65,4.10,"735",26.80,1.00,317.60,B77,U111,ES,ES5,ES52,ES523,Cropland,Other citrus fruit,Agriculture (excluding fallow land and kitchen gardens),-0.6440367100,38.9568213300
"33961954","43","26","26","48",7.40,7.65,27.50,30.00,"336",5.20,3.00,192.20,C10,U420,ES,ES2,ES24,ES242,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,-0.8309638200,40.0853958700
"33961962","39","32","17","51",7.50,7.80,14.01,35.80,"146",6.50,3.50,414.50,C10,U420,ES,ES2,ES24,ES242,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,-0.8431396200,40.1569847600
"33961984","24","19","30","51",7.60,8.23,10.88,4.90,"161",0.00,0.60,106.70,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8768174500,40.3538138200
"33961990","72","24","24","52",7.50,7.85,13.43,40.00,"418",6.80,3.80,197.60,C23,U420,ES,ES2,ES24,ES242,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,-0.8860521000,40.4074842300
"33962080",,,,,7.10,7.47,28.50,8.90,"3",35.50,1.10,267.80,B13,U111,ES,ES2,ES24,ES243,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.0271857900,41.2120195500
"33962088",,,,,7.10,7.55,12.97,8.00,"2",10.50,1.00,141.30,B12,U111,ES,ES2,ES24,ES243,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),-1.0399725700,41.2834870200
"33962116",,,,,7.50,8.13,26.10,71.20,"126",14.40,2.10,95.50,F40,U112,ES,ES2,ES24,ES243,Bareland,Other bare soil,Fallow land,-1.0850438300,41.5335637500
"33962128",,,,,7.70,8.28,19.11,14.70,"515",12.10,1.10,76.10,E30,U112,ES,ES2,ES24,ES243,Grassland,Spontaneously re-vegetated surfaces,Fallow land,-1.1045125900,41.6407113300
"33962134",,,,,7.40,8.14,15.87,20.40,"308",30.80,1.90,178.70,E30,U112,ES,ES2,ES24,ES243,Grassland,Spontaneously re-vegetated surfaces,Fallow land,-1.1142815700,41.6942788000
"33962170",,,,,7.50,8.10,46.10,14.30,"440",32.10,1.90,494.00,B11,U111,ES,ES2,ES24,ES243,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-1.1733845100,42.0155958000
"33962182",,,,,7.70,7.94,32.90,9.00,"291",24.50,1.50,191.90,B11,U111,ES,ES2,ES24,ES243,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-1.1932736300,42.1226681500
"33962206",,,,,7.60,7.96,22.10,10.20,"286",6.40,1.40,128.90,B12,U111,ES,ES2,ES24,ES243,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),-1.2333377300,42.3367632300
"33962884",,,,,5.20,5.50,23.30,21.10,"0",90.40,2.30,261.50,B12,U111,FR,FRH,FRH0,FRH01,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),-2.5460267300,48.3591919100
"33962890",,,,,5.50,5.84,44.40,16.60,"0",53.50,2.20,295.50,B13,U111,FR,FRH,FRH0,FRH01,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-2.5594339000,48.4122768600
"33981924","62","19","34","47",7.00,7.40,23.50,89.80,"164",18.20,6.10,294.20,C10,U420,ES,ES5,ES52,ES523,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,-0.7625674500,39.8194276200
"33981964","16","31","33","36",7.60,8.05,15.30,7.00,"142",5.90,1.10,197.80,B11,U111,ES,ES2,ES24,ES242,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),-0.8229951800,40.1774576300
"33981990","39","14","48","38",7.20,7.71,25.00,18.30,"145",5.60,2.00,152.00,E20,U420,ES,ES2,ES24,ES242,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,-0.8627756900,40.4100720400
"33981996","27","24","38","38",7.70,8.12,14.61,7.00,"111",11.90,1.00,137.80,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8720127300,40.4637406200
"33982022","16","44","22","35",7.60,8.02,15.81,15.10,"299",11.30,1.30,326.20,E30,U111,ES,ES2,ES24,ES242,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),-0.9122891200,40.6962541300
"33982054","25","21","33","46",7.20,7.30,53.50,31.00,"271",11.60,3.20,324.50,D20,U420,ES,ES2,ES24,ES242,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,-0.9624221900,40.9823130800
"33982068",,,,,7.50,8.21,17.23,8.40,"378",19.00,1.00,147.00,F40,U112,ES,ES2,ES24,ES243,Bareland,Other bare soil,Fallow land,-0.9845529400,41.1074254500
"33982076",,,,,7.60,8.13,18.28,9.00,"237",32.10,1.00,192.30,B13,U111,ES,ES2,ES24,ES243,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.9972535800,41.1789077900
"33982144",,,,,7.60,8.08,37.20,17.70,"217",43.20,1.70,269.50,B52,U111,ES,ES2,ES24,ES243,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),-1.1068351000,41.7862036000
"33982158",,,,,7.70,7.93,147.70,12.40,"404",7.20,1.30,199.50,E30,U112,ES,ES2,ES24,ES243,Grassland,Spontaneously re-vegetated surfaces,Fallow land,-1.1297630500,41.9111681200
"33982230",,,,,7.50,8.15,13.92,12.90,"353",14.20,1.40,237.00,B13,U111,ES,ES2,ES22,ES220,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.2497136200,42.5534868700
"33982792",,,,,6.30,6.58,18.00,25.60,"0",28.00,2.70,260.30,E20,U111,FR,FRH,FRH0,FRH04,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-2.3185997000,47.5477657600
"33982860",,,,,5.30,5.48,132.30,23.80,"0",141.10,3.20,1260.60,B16,U111,FR,FRH,FRH0,FRH04,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),-2.4661986600,48.1498473700
"33982864",,,,,4.90,5.12,42.20,21.60,"1",73.00,2.30,138.90,B16,U111,FR,FRH,FRH0,FRH01,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),-2.4750199900,48.1852496700
"33983238","18","14","36","50",4.20,4.41,41.80,32.40,"0",7.50,3.30,48.00,E20,U362,UK,UKL,UKL2,UKL22,Grassland,Grassland without tree/shrub cover,Sport,-3.3749582600,51.4884699100
"33983292",,,,,5.50,5.42,45.80,22.00,"0",22.60,2.80,73.70,E20,U111,UK,UKL,UKL2,UKL24,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-3.5183992700,51.9642863500
"33983296",,,,,4.60,4.84,52.00,21.60,"0",39.80,2.90,54.50,E20,U111,UK,UKL,UKL2,UKL24,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-3.5291735400,51.9995207700
"33983652",,,,,4.00,4.68,58.80,368.30,"0",41.30,24.30,94.10,E20,U120,UK,UKM,UKM9,UKM92,Grassland,Grassland without tree/shrub cover,Forestry,-4.5789336700,55.1290729100
"33983926","15","3","79","19",3.40,3.86,143.80,493.70,"0",247.50,23.50,358.70,C10,U361,UK,UKM,UKM6,UKM61,Woodland,Broadleaved woodland,"Amenities, museum, leisure (e.g. parks, botanical gardens)",-5.5301061400,57.5288319100
"34001902",,,,,7.70,8.26,24.60,4.80,"406",0.00,0.70,165.60,B76,U111,ES,ES5,ES52,ES523,Cropland,Oranges,Agriculture (excluding fallow land and kitchen gardens),-0.7067225100,39.6249726500
"34001970",,,,,7.60,8.08,24.10,6.00,"155",29.60,1.10,291.40,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8089250800,40.2337191100
"34001998","20","40","9","52",7.50,7.91,20.20,14.70,"76",12.20,2.10,293.60,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8517930100,40.4842148700
"34002034","21","45","20","35",7.60,8.05,17.11,9.30,"380",12.10,1.10,281.40,B12,U111,ES,ES2,ES24,ES242,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),-0.9075969000,40.8061416500
"34002124",,,,,7.30,7.44,241.00,31.00,"195",6.30,3.50,498.80,E30,U112,ES,ES2,ES24,ES243,Grassland,Spontaneously re-vegetated surfaces,Fallow land,-1.0505857500,41.6102837700
"34002136",,,,,7.40,7.99,31.60,17.20,"276",68.00,1.80,204.20,B16,U111,ES,ES2,ES24,ES243,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),-1.0700357200,41.7174308500
"34002280",,,,,5.10,5.69,15.10,34.10,"0",10.70,3.00,133.90,C10,U120,ES,ES2,ES22,ES220,Woodland,Broadleaved woodland,Forestry,-1.3108170300,43.0019074000
"34002802",,,,,4.90,5.35,30.70,58.80,"1",26.80,5.30,168.40,C10,U120,FR,FRH,FRH0,FRH04,Woodland,Broadleaved woodland,Forestry,-2.3137257000,47.6393255300
"34002820",,,,,6.20,6.34,46.80,26.80,"4",60.80,2.90,384.80,B55,U111,FR,FRH,FRH0,FRH04,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),-2.3524579200,47.7987375900
"34003176",,,,,6.10,6.25,74.00,34.60,"3",25.40,3.90,75.40,B55,U111,UK,UKK,UKK4,UKK43,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),-3.1866936400,50.9450463200
"34003626",,,,,5.10,5.37,31.60,32.40,"0",28.20,3.20,86.90,E20,U111,UK,UKM,UKM9,UKM92,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-4.4650648000,54.9045292200
"34003734",,,,,4.80,5.11,80.10,45.50,"1",17.20,5.30,155.90,E20,U111,UK,UKM,UKM9,UKM93,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),-4.8177618600,55.8517888600
"34021832",,,,,7.40,8.10,14.80,11.40,"221",35.40,0.90,560.80,B76,U111,ES,ES5,ES52,ES523,Cropland,Oranges,Agriculture (excluding fallow land and kitchen gardens),-0.5814621400,39.0002328700
"34021894",,,,,7.80,8.45,14.40,3.50,"492",12.80,0.60,517.10,B74,U111,ES,ES5,ES52,ES523,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),-0.6718928700,39.5558549500
"34021930","30","40","16","44",7.40,7.72,15.27,34.50,"136",8.40,3.30,450.00,C22,U120,ES,ES5,ES52,ES522,Woodland,Pine dominated coniferous woodland,Forestry,-0.7253916400,39.8782538300
"34021948","29","23","23","54",7.00,7.12,132.60,61.00,"113",49.50,6.70,685.10,E20,U420,ES,ES5,ES52,ES522,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,-0.7524194000,40.0393932500
"34021972","27","17","56","27",7.60,8.15,13.17,8.20,"268",0.00,0.80,105.90,B74,U111,ES,ES2,ES24,ES242,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),-0.7887489800,40.2541840800
"34021994","35","19","45","36",7.40,7.92,15.65,10.80,"118",16.00,1.50,224.00,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8223481100,40.4510140800
"34022002","23","23","50","26",7.50,7.82,9.45,11.50,"8",5.00,1.40,224.10,B13,U111,ES,ES2,ES24,ES242,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-0.8346370700,40.5225740900
"34022030","12","14","35","51",7.00,7.10,117.30,64.20,"137",22.50,7.50,286.50,E20,U420,ES,ES2,ES24,ES242,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,-0.8779501000,40.7729734800
"34022044","62","29","18","53",5.10,5.52,4.51,18.10,"0",11.70,1.80,67.60,F40,U112,ES,ES2,ES24,ES242,Bareland,Other bare soil,Fallow land,-0.8997841200,40.8981379600
"34022170",,,,,7.40,7.98,27.20,33.00,"378",28.20,3.00,302.90,B13,U111,ES,ES2,ES24,ES243,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),-1.1017765200,42.0235790400
"34022174",,,,,7.70,7.95,43.50,14.90,"298",78.90,1.80,379.20,B16,U111,ES,ES2,ES24,ES243,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),-1.1083549000,42.0592771200
"34022278",,,,,6.80,7.03,22.00,52.40,"12",11.20,5.10,151.10,D20,U111,ES,ES2,ES22,ES220,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),-1.2831310400,42.9867889300
"34022794",,,,,4.70,5.02,46.00,36.10,"0",62.00,3.50,462.80,B71,U111,FR,FRH,FRH0,FRH04,Cropland,Apple fruit,Agriculture (excluding fallow land and kitchen gardens),-2.2703382900,47.5714438900
"34023646","33","11","30","59",3.80,3.92,57.00,124.40,"1",29.60,7.70,133.00,C33,U120,UK,UKM,UKM9,UKM92,Woodland,Other mixed woodland,Forestry,-4.4981371800,55.0836372500
"34041866",,,,,7.60,8.22,14.73,6.10,"603",6.20,0.50,130.50,B75,U111,ES,ES5,ES52,ES523,Cropland,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens),-0.6078925500,39.3075091600
"34041890",,,,,7.60,7.88,55.20,23.00,"354",18.60,1.80,149.00,B77,U111,ES,ES5,ES52,ES523,Cropland,Other citrus fruit,Agriculture (excluding fallow land and kitchen gardens),-0.6430245200,39.5225530200
